,WaveformDecomposition.stop_methode,WaveformDecomposition.stop_region,WaveformDecomposition.threshold,WaveformDecomposition.fwhm,WaveformDecomposition.search_range,WaveformDecomposition.search_edge,MipTimeRetrieval.pe_hit_time,MipTimeRetrieval.window_length,MipTimeRetrieval.window_threshold,SystematicsStudy.threshold_tres,SystematicsStudy.range_time,SystematicsStudy.start_mpv,SystematicsStudy.window_length_mpv,MPV_1,MPV_2,MPV_3,MPV_4,TRes,TRes_shift
1908,2.0,3.0,3.5,8.0,1000.0,200.0,3.0,12.0,1.0,0.4,4.0,14980.0,275.0,9.535768621168556,11.040716035267147,7.958902333828324,7.0660112361827,1.189114936675974,-0.0182469155824032
1909,2.0,3.0,3.5,8.0,1000.0,200.0,3.0,12.0,1.0,0.4,6.0,14980.0,275.0,9.535768621168556,11.040716035267147,7.958902333828324,7.0660112361827,1.07276753487053,0.027294396387756978
1910,2.0,3.0,3.5,8.0,1000.0,200.0,3.0,12.0,1.0,0.5,4.0,14980.0,275.0,9.535768621168556,11.040716035267147,7.958902333828324,7.0660112361827,0.9191303959108119,-0.10376471745610202
1911,2.0,3.0,3.5,8.0,1000.0,200.0,3.0,12.0,1.0,0.5,6.0,14980.0,275.0,9.535768621168556,11.040716035267147,7.958902333828324,7.0660112361827,0.9962496269102443,-0.08385892205635116
1912,2.0,3.0,3.5,8.0,1000.0,200.0,3.0,12.0,1.0,0.6,4.0,14980.0,275.0,9.535768621168556,11.040716035267147,7.958902333828324,7.0660112361827,0.9264322868583514,-0.10788605438386811
1913,2.0,3.0,3.5,8.0,1000.0,200.0,3.0,12.0,1.0,0.6,6.0,14980.0,275.0,9.535768621168556,11.040716035267147,7.958902333828324,7.0660112361827,0.9602741368948705,-0.09344988259233494
1914,2.0,3.0,3.5,8.0,1000.0,200.0,3.0,12.0,2.0,0.4,4.0,14980.0,275.0,9.535768621168556,11.040716035267147,7.958902333828324,7.0660112361827,1.189114936675974,-0.0182469155824032
1915,2.0,3.0,3.5,8.0,1000.0,200.0,3.0,12.0,2.0,0.4,6.0,14980.0,275.0,9.535768621168556,11.040716035267147,7.958902333828324,7.0660112361827,1.07276753487053,0.027294396387756978
1916,2.0,3.0,3.5,8.0,1000.0,200.0,3.0,12.0,2.0,0.5,4.0,14980.0,275.0,9.535768621168556,11.040716035267147,7.958902333828324,7.0660112361827,0.9191303959108119,-0.10376471745610202
1917,2.0,3.0,3.5,8.0,1000.0,200.0,3.0,12.0,2.0,0.5,6.0,14980.0,275.0,9.535768621168556,11.040716035267147,7.958902333828324,7.0660112361827,0.9962496269102443,-0.08385892205635116
1918,2.0,3.0,3.5,8.0,1000.0,200.0,3.0,12.0,2.0,0.6,4.0,14980.0,275.0,9.535768621168556,11.040716035267147,7.958902333828324,7.0660112361827,0.9264322868583514,-0.10788605438386811
1919,2.0,3.0,3.5,8.0,1000.0,200.0,3.0,12.0,2.0,0.6,6.0,14980.0,275.0,9.535768621168556,11.040716035267147,7.958902333828324,7.0660112361827,0.9602741368948705,-0.09344988259233494
1920,2.0,3.0,3.5,8.0,1000.0,200.0,3.0,12.0,6.0,0.4,4.0,14980.0,275.0,9.535768621168556,11.040716035267147,7.958902333828324,7.0660112361827,1.189114936675974,-0.0182469155824032
1921,2.0,3.0,3.5,8.0,1000.0,200.0,3.0,12.0,6.0,0.4,6.0,14980.0,275.0,9.535768621168556,11.040716035267147,7.958902333828324,7.0660112361827,1.07276753487053,0.027294396387756978
1922,2.0,3.0,3.5,8.0,1000.0,200.0,3.0,12.0,6.0,0.5,4.0,14980.0,275.0,9.535768621168556,11.040716035267147,7.958902333828324,7.0660112361827,0.9191303959108119,-0.10376471745610202
1923,2.0,3.0,3.5,8.0,1000.0,200.0,3.0,12.0,6.0,0.5,6.0,14980.0,275.0,9.535768621168556,11.040716035267147,7.958902333828324,7.0660112361827,0.9962496269102443,-0.08385892205635116
1924,2.0,3.0,3.5,8.0,1000.0,200.0,3.0,12.0,6.0,0.6,4.0,14980.0,275.0,9.535768621168556,11.040716035267147,7.958902333828324,7.0660112361827,0.9264322868583514,-0.10788605438386811
1925,2.0,3.0,3.5,8.0,1000.0,200.0,3.0,12.0,6.0,0.6,6.0,14980.0,275.0,9.535768621168556,11.040716035267147,7.958902333828324,7.0660112361827,0.9602741368948705,-0.09344988259233494
1926,2.0,3.0,3.5,8.0,1000.0,200.0,3.0,36.0,1.0,0.4,4.0,14980.0,275.0,9.535768621168556,11.040716035267147,7.958902333828324,7.0660112361827,1.1189583070381108,-0.02383133598776945
1927,2.0,3.0,3.5,8.0,1000.0,200.0,3.0,36.0,1.0,0.4,6.0,14980.0,275.0,9.535768621168556,11.040716035267147,7.958902333828324,7.0660112361827,1.0881591140363824,0.024864321307608177
1928,2.0,3.0,3.5,8.0,1000.0,200.0,3.0,36.0,1.0,0.5,4.0,14980.0,275.0,9.535768621168556,11.040716035267147,7.958902333828324,7.0660112361827,0.9864131319865099,-0.07089872995561255
1929,2.0,3.0,3.5,8.0,1000.0,200.0,3.0,36.0,1.0,0.5,6.0,14980.0,275.0,9.535768621168556,11.040716035267147,7.958902333828324,7.0660112361827,0.9991821148621688,-0.03643192491420964
1930,2.0,3.0,3.5,8.0,1000.0,200.0,3.0,36.0,1.0,0.6,4.0,14980.0,275.0,9.535768621168556,11.040716035267147,7.958902333828324,7.0660112361827,1.020844569271743,-0.07819816008110929
1931,2.0,3.0,3.5,8.0,1000.0,200.0,3.0,36.0,1.0,0.6,6.0,14980.0,275.0,9.535768621168556,11.040716035267147,7.958902333828324,7.0660112361827,1.0097690173098792,-0.04116854918864558
1932,2.0,3.0,3.5,8.0,1000.0,200.0,3.0,36.0,2.0,0.4,4.0,14980.0,275.0,9.535768621168556,11.040716035267147,7.958902333828324,7.0660112361827,1.1189583070381108,-0.02383133598776945
1933,2.0,3.0,3.5,8.0,1000.0,200.0,3.0,36.0,2.0,0.4,6.0,14980.0,275.0,9.535768621168556,11.040716035267147,7.958902333828324,7.0660112361827,1.0881591140363824,0.024864321307608177
1934,2.0,3.0,3.5,8.0,1000.0,200.0,3.0,36.0,2.0,0.5,4.0,14980.0,275.0,9.535768621168556,11.040716035267147,7.958902333828324,7.0660112361827,0.9864131319865099,-0.07089872995561255
1935,2.0,3.0,3.5,8.0,1000.0,200.0,3.0,36.0,2.0,0.5,6.0,14980.0,275.0,9.535768621168556,11.040716035267147,7.958902333828324,7.0660112361827,0.9991821148621688,-0.03643192491420964
1936,2.0,3.0,3.5,8.0,1000.0,200.0,3.0,36.0,2.0,0.6,4.0,14980.0,275.0,9.535768621168556,11.040716035267147,7.958902333828324,7.0660112361827,1.020844569271743,-0.07819816008110929
1937,2.0,3.0,3.5,8.0,1000.0,200.0,3.0,36.0,2.0,0.6,6.0,14980.0,275.0,9.535768621168556,11.040716035267147,7.958902333828324,7.0660112361827,1.0097690173098792,-0.04116854918864558
1938,2.0,3.0,3.5,8.0,1000.0,200.0,3.0,36.0,6.0,0.4,4.0,14980.0,275.0,9.535768621168556,11.040716035267147,7.958902333828324,7.0660112361827,1.1189583070381108,-0.02383133598776945
1939,2.0,3.0,3.5,8.0,1000.0,200.0,3.0,36.0,6.0,0.4,6.0,14980.0,275.0,9.535768621168556,11.040716035267147,7.958902333828324,7.0660112361827,1.0881591140363824,0.024864321307608177
