,WaveformDecomposition.stop_methode,WaveformDecomposition.stop_region,WaveformDecomposition.threshold,WaveformDecomposition.fwhm,WaveformDecomposition.search_range,WaveformDecomposition.search_edge,MipTimeRetrieval.window_threshold,MipTimeRetrieval.window_length,MipTimeRetrieval.timing_type,MipTimeRetrieval.constant_fraction,MipTimeRetrieval.pe_hit_time,SystematicsStudy.threshold_tres,SystematicsStudy.range_time,MPV_1,MPV_2,MPV_3,MPV_4,TRes,TRes_shift
47,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,constant fraction,0.5,0,0.7,10,0.03196888801001911,0.13753458576986294,0.03342198581560284,0.030864197530864192,1.2564159319394426,-0.46035050168039704
48,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,1,0.1,4,0.03196888801001911,0.1373456249532418,0.03342198581560284,0.030864197530864192,2.107385395366997,-0.9397954719429666
49,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,1,0.1,6,0.03196888801001911,0.1373456249532418,0.03342198581560284,0.030864197530864192,2.4367527541688494,-1.2738989893295
50,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,1,0.1,8,0.03196888801001911,0.1373456249532418,0.03342198581560284,0.030864197530864192,2.403165367076411,-1.223147808894099
51,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,1,0.1,10,0.03196888801001911,0.1373456249532418,0.03342198581560284,0.030864197530864192,2.3335762101514286,-1.1465262103958733
52,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,1,0.3,4,0.03196888801001911,0.1373456249532418,0.03342198581560284,0.030864197530864192,1.5376362312349778,-0.5127081359910687
53,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,1,0.3,6,0.03196888801001911,0.1373456249532418,0.03342198581560284,0.030864197530864192,1.697236063782141,-0.5822494330754856
54,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,1,0.3,8,0.03196888801001911,0.1373456249532418,0.03342198581560284,0.030864197530864192,1.7685235483793316,-0.5885191904475973
55,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,1,0.3,10,0.03196888801001911,0.1373456249532418,0.03342198581560284,0.030864197530864192,1.8175314488233336,-0.5948487001332816
56,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,1,0.5,4,0.03196888801001911,0.1373456249532418,0.03342198581560284,0.030864197530864192,1.4398926177841314,-0.39624057157164166
57,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,1,0.5,6,0.03196888801001911,0.1373456249532418,0.03342198581560284,0.030864197530864192,1.6205547088698056,-0.46969822558077207
58,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,1,0.5,8,0.03196888801001911,0.1373456249532418,0.03342198581560284,0.030864197530864192,1.6470690941008572,-0.47747760688556085
59,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,1,0.5,10,0.03196888801001911,0.1373456249532418,0.03342198581560284,0.030864197530864192,1.6525069709992233,-0.47481401491153935
60,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,1,0.7,4,0.03196888801001911,0.1373456249532418,0.03342198581560284,0.030864197530864192,1.3133178770362446,-0.37363187519551627
61,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,1,0.7,6,0.03196888801001911,0.1373456249532418,0.03342198581560284,0.030864197530864192,1.4495839413697726,-0.4735427240385402
62,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,1,0.7,8,0.03196888801001911,0.1373456249532418,0.03342198581560284,0.030864197530864192,1.4541028092214812,-0.476616555479767
63,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,1,0.7,10,0.03196888801001911,0.1373456249532418,0.03342198581560284,0.030864197530864192,1.4534034231854644,-0.4762602271178088
64,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,2,0.1,4,0.15959371390866048,0.19654097054663952,0.09002206767255644,0.20731137193954816,1.7054062303476036,-0.8413208493729165
65,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,2,0.1,6,0.15959371390866048,0.19654097054663952,0.09002206767255644,0.20731137193954816,1.938480609000866,-1.0296510933612772
66,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,2,0.1,8,0.15959371390866048,0.19654097054663952,0.09002206767255644,0.20731137193954816,1.9570160532554328,-1.0005147057142294
67,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,2,0.1,10,0.15959371390866048,0.19654097054663952,0.09002206767255644,0.20731137193954816,1.9535555477566338,-0.9827309205150637
68,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,2,0.3,4,0.15959371390866048,0.19654097054663952,0.09002206767255644,0.20731137193954816,1.3464718133435247,-0.45448595391800484
69,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,2,0.3,6,0.15959371390866048,0.19654097054663952,0.09002206767255644,0.20731137193954816,1.504017565093792,-0.5026166910268934
70,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,2,0.3,8,0.15959371390866048,0.19654097054663952,0.09002206767255644,0.20731137193954816,1.6063630011239254,-0.5132408974119267
71,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,2,0.3,10,0.15959371390866048,0.19654097054663952,0.09002206767255644,0.20731137193954816,1.6568500506917812,-0.5152812271770124
72,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,2,0.5,4,0.15959371390866048,0.19654097054663952,0.09002206767255644,0.20731137193954816,1.3033477598154752,-0.330751748717455
73,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,2,0.5,6,0.15959371390866048,0.19654097054663952,0.09002206767255644,0.20731137193954816,1.4791025126704096,-0.3884322644631771
74,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,2,0.5,8,0.15959371390866048,0.19654097054663952,0.09002206767255644,0.20731137193954816,1.5236522532290064,-0.39571308600981164
75,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,2,0.5,10,0.15959371390866048,0.19654097054663952,0.09002206767255644,0.20731137193954816,1.5283345718335264,-0.3926824767878117
76,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,2,0.7,4,0.15959371390866048,0.19654097054663952,0.09002206767255644,0.20731137193954816,1.2416520645550049,-0.33788922563916635
77,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,2,0.7,6,0.15959371390866048,0.19654097054663952,0.09002206767255644,0.20731137193954816,1.348674708597815,-0.4103492823863145
78,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,2,0.7,8,0.15959371390866048,0.19654097054663952,0.09002206767255644,0.20731137193954816,1.3497050406043767,-0.4101546785077843
79,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,2,0.7,10,0.15959371390866048,0.19654097054663952,0.09002206767255644,0.20731137193954816,1.3495295700691181,-0.410072931551688
80,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,3,0.1,4,0.03196888801001911,0.19568170079061722,0.07265681464473163,0.2661483494045421,1.2439822906484408,-0.4854924399800993
81,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,3,0.1,6,0.03196888801001911,0.19568170079061722,0.07265681464473163,0.2661483494045421,1.3167448433022346,-0.4837427522023517
82,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,3,0.1,8,0.03196888801001911,0.19568170079061722,0.07265681464473163,0.2661483494045421,1.3830972622032607,-0.4948776253065615
83,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,3,0.1,10,0.03196888801001911,0.19568170079061722,0.07265681464473163,0.2661483494045421,1.4114637723893368,-0.48992426152082164
84,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,3,0.3,4,0.03196888801001911,0.19568170079061722,0.07265681464473163,0.2661483494045421,1.3048615197670659,-0.33518994725549717
85,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,3,0.3,6,0.03196888801001911,0.19568170079061722,0.07265681464473163,0.2661483494045421,1.4256049599062195,-0.3306856482147018
86,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,3,0.3,8,0.03196888801001911,0.19568170079061722,0.07265681464473163,0.2661483494045421,1.5241631925862758,-0.32727334632225685
87,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,3,0.3,10,0.03196888801001911,0.19568170079061722,0.07265681464473163,0.2661483494045421,1.5732929076882423,-0.32671911109693397
88,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,3,0.5,4,0.03196888801001911,0.19568170079061722,0.07265681464473163,0.2661483494045421,1.304958028264905,-0.23594754710926977
89,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,3,0.5,6,0.03196888801001911,0.19568170079061722,0.07265681464473163,0.2661483494045421,1.4344279191678138,-0.2567985874582169
90,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,3,0.5,8,0.03196888801001911,0.19568170079061722,0.07265681464473163,0.2661483494045421,1.461556851879418,-0.2668816729222716
91,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,3,0.5,10,0.03196888801001911,0.19568170079061722,0.07265681464473163,0.2661483494045421,1.4816823559905017,-0.2655808496196063
92,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,3,0.7,4,0.03196888801001911,0.19568170079061722,0.07265681464473163,0.2661483494045421,1.1555378778837029,-0.29366530510060596
93,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,3,0.7,6,0.03196888801001911,0.19568170079061722,0.07265681464473163,0.2661483494045421,1.260078243750122,-0.3521305234389297
94,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,3,0.7,8,0.03196888801001911,0.19568170079061722,0.07265681464473163,0.2661483494045421,1.2634172599834883,-0.3542774420303627
95,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,3,0.7,10,0.03196888801001911,0.19568170079061722,0.07265681464473163,0.2661483494045421,1.2633619256548705,-0.3542780332763339
96,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,constant fraction,0.1,3,0.1,4,0.9294047855952707,0.8986801244058144,0.8334219859292943,0.7098765433105855,2.300344387323016,-1.0938200709707022
97,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,constant fraction,0.1,3,0.1,6,0.9294047855952707,0.8986801244058144,0.8334219859292943,0.7098765433105855,2.590150833461983,-1.2164936516531857
98,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,constant fraction,0.1,3,0.1,8,0.9294047855952707,0.8986801244058144,0.8334219859292943,0.7098765433105855,2.4534707161281912,-1.0854923559984493
99,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,constant fraction,0.1,3,0.1,10,0.9294047855952707,0.8986801244058144,0.8334219859292943,0.7098765433105855,2.3767964724047315,-0.9968250998914071
100,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,constant fraction,0.1,3,0.3,4,0.9294047855952707,0.8986801244058144,0.8334219859292943,0.7098765433105855,2.2950374118362964,-1.0997188998203364
101,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,constant fraction,0.1,3,0.3,6,0.9294047855952707,0.8986801244058144,0.8334219859292943,0.7098765433105855,2.574593593895878,-1.2158761104906979
102,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,constant fraction,0.1,3,0.3,8,0.9294047855952707,0.8986801244058144,0.8334219859292943,0.7098765433105855,2.440987810909874,-1.0781902268412535
103,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,constant fraction,0.1,3,0.3,10,0.9294047855952707,0.8986801244058144,0.8334219859292943,0.7098765433105855,2.365221443277852,-0.9915920380178813
104,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,constant fraction,0.1,3,0.5,4,0.9294047855952707,0.8986801244058144,0.8334219859292943,0.7098765433105855,2.2485435411887957,-1.0332259266599724
105,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,constant fraction,0.1,3,0.5,6,0.9294047855952707,0.8986801244058144,0.8334219859292943,0.7098765433105855,2.5399276335154775,-1.2253569989057873
106,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,constant fraction,0.1,3,0.5,8,0.9294047855952707,0.8986801244058144,0.8334219859292943,0.7098765433105855,2.4115700055576794,-1.0933953453461227
107,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,constant fraction,0.1,3,0.5,10,0.9294047855952707,0.8986801244058144,0.8334219859292943,0.7098765433105855,2.3225154567444166,-1.007398617262666
108,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,constant fraction,0.1,3,0.7,4,0.9294047855952707,0.8986801244058144,0.8334219859292943,0.7098765433105855,2.0516335105026346,-1.005483631414439
109,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,constant fraction,0.1,3,0.7,6,0.9294047855952707,0.8986801244058144,0.8334219859292943,0.7098765433105855,2.4373858904065355,-1.333066190926155
110,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,constant fraction,0.1,3,0.7,8,0.9294047855952707,0.8986801244058144,0.8334219859292943,0.7098765433105855,2.3079601874821996,-1.1990224006087526
111,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,constant fraction,0.1,3,0.7,10,0.9294047855952707,0.8986801244058144,0.8334219859292943,0.7098765433105855,2.2288415290525734,-1.1249428927021623
112,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,constant fraction,0.3,3,0.1,4,0.9294047854641674,0.8986801242926551,0.8334219858610249,0.7098765432612482,1.206392270217334,-0.5883742532745497
113,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,constant fraction,0.3,3,0.1,6,0.9294047854641674,0.8986801242926551,0.8334219858610249,0.7098765432612482,1.2804984120967056,-0.608578547279095
114,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,constant fraction,0.3,3,0.1,8,0.9294047854641674,0.8986801242926551,0.8334219858610249,0.7098765432612482,1.3498502778866712,-0.6317049462509996
115,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,constant fraction,0.3,3,0.1,10,0.9294047854641674,0.8986801242926551,0.8334219858610249,0.7098765432612482,1.4022092870896816,-0.6265861257124627
116,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,constant fraction,0.3,3,0.3,4,0.9294047854641674,0.8986801242926551,0.8334219858610249,0.7098765432612482,1.1932393151071221,-0.5870551558355219
117,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,constant fraction,0.3,3,0.3,6,0.9294047854641674,0.8986801242926551,0.8334219858610249,0.7098765432612482,1.2678232527557454,-0.6088552614563424
118,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,constant fraction,0.3,3,0.3,8,0.9294047854641674,0.8986801242926551,0.8334219858610249,0.7098765432612482,1.3399059774133684,-0.6307356925218627
119,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,constant fraction,0.3,3,0.3,10,0.9294047854641674,0.8986801242926551,0.8334219858610249,0.7098765432612482,1.3899885519272503,-0.6258837893985799
120,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,constant fraction,0.3,3,0.5,4,0.9294047854641674,0.8986801242926551,0.8334219858610249,0.7098765432612482,1.1704896539443796,-0.5658078737919752
121,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,constant fraction,0.3,3,0.5,6,0.9294047854641674,0.8986801242926551,0.8334219858610249,0.7098765432612482,1.2353297973822563,-0.598919086975951
122,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,constant fraction,0.3,3,0.5,8,0.9294047854641674,0.8986801242926551,0.8334219858610249,0.7098765432612482,1.2990878913566934,-0.6172254196784632
