,WaveformDecomposition.stop_methode,WaveformDecomposition.stop_region,WaveformDecomposition.threshold,WaveformDecomposition.fwhm,WaveformDecomposition.search_range,WaveformDecomposition.search_edge,MipTimeRetrieval.pe_hit_time,MipTimeRetrieval.window_length,MipTimeRetrieval.window_threshold,SystematicsStudy.threshold_tres,SystematicsStudy.range_time,MPV_1,MPV_2,MPV_3,MPV_4,TRes,TRes_shift
656,2.0,5.0,3.5,4.0,1000.0,200.0,1.0,12.0,2.0,0.5,6.0,8.681898660419595,5.522905844634524,7.27652645840957,0.5,1.0488097629553848,-0.03398009648734649
657,2.0,5.0,3.5,4.0,1000.0,200.0,1.0,12.0,2.0,0.6,6.0,8.681898660419595,5.522905844634524,7.27652645840957,0.5,0.9862652129990306,-0.061780662099671875
658,2.0,5.0,3.5,4.0,1000.0,200.0,1.0,12.0,3.0,0.5,6.0,8.375555800235826,5.495758047942206,1.5444690126958092,5.242999382249151,1.0488097629553848,-0.03398009648734649
659,2.0,5.0,3.5,4.0,1000.0,200.0,1.0,12.0,3.0,0.6,6.0,8.375555800235826,5.495758047942206,1.5444690126958092,5.242999382249151,0.9862652129990306,-0.061780662099671875
660,2.0,5.0,3.5,4.0,1000.0,200.0,1.0,36.0,1.0,0.5,6.0,9.587127167149376,6.175780723404569,7.977540419225865,6.893938296717451,1.0392473034367957,-0.00047100769179965045
661,2.0,5.0,3.5,4.0,1000.0,200.0,1.0,36.0,1.0,0.6,6.0,9.587127167149376,6.175780723404569,7.977540419225865,6.893938296717451,0.9776492422589753,-0.01624082836378634
662,2.0,5.0,3.5,4.0,1000.0,200.0,1.0,36.0,2.0,0.5,6.0,9.245328000499471,6.228953261685825,7.661355421677619,6.7008554269639395,1.0392473034367957,-0.00047100769179965045
663,2.0,5.0,3.5,4.0,1000.0,200.0,1.0,36.0,2.0,0.6,6.0,9.245328000499471,6.228953261685825,7.661355421677619,6.7008554269639395,0.9776492422589753,-0.01624082836378634
664,2.0,5.0,3.5,4.0,1000.0,200.0,1.0,36.0,3.0,0.5,6.0,9.31166984517019,5.891317515330261,6.748807083694628,5.606524249534405,1.0392473034367957,-0.00047100769179965045
665,2.0,5.0,3.5,4.0,1000.0,200.0,1.0,36.0,3.0,0.6,6.0,9.31166984517019,5.891317515330261,6.748807083694628,5.606524249534405,0.9776492422589753,-0.01624082836378634
666,2.0,5.0,3.5,4.0,1000.0,200.0,2.0,4.0,1.0,0.5,6.0,6.823238440209527,3.9791850010385237,5.751461607580953,4.512808833933666,0.8902511992239369,-0.20547992776699106
667,2.0,5.0,3.5,4.0,1000.0,200.0,2.0,4.0,1.0,0.6,6.0,6.823238440209527,3.9791850010385237,5.751461607580953,4.512808833933666,0.8024220283043578,0.0
668,2.0,5.0,3.5,4.0,1000.0,200.0,2.0,4.0,2.0,0.5,6.0,6.611686148541271,3.810034129855297,4.782745586310034,3.5244468150478,0.8902511992239369,-0.20547992776699106
669,2.0,5.0,3.5,4.0,1000.0,200.0,2.0,4.0,2.0,0.6,6.0,6.611686148541271,3.810034129855297,4.782745586310034,3.5244468150478,0.8024220283043578,0.0
670,2.0,5.0,3.5,4.0,1000.0,200.0,2.0,4.0,3.0,0.5,6.0,0.5,4.244770561288875,5.264116327208647,4.142556955940858,0.8887209750744093,-0.2017916793442905
671,2.0,5.0,3.5,4.0,1000.0,200.0,2.0,4.0,3.0,0.6,6.0,0.5,4.244770561288875,5.264116327208647,4.142556955940858,0.8021343009834249,0.0
672,2.0,5.0,3.5,4.0,1000.0,200.0,2.0,12.0,1.0,0.5,6.0,8.993647398862414,5.749928537263981,7.568983532779009,6.189745075216881,1.0359146244857909,-0.06539139340888453
673,2.0,5.0,3.5,4.0,1000.0,200.0,2.0,12.0,1.0,0.6,6.0,8.993647398862414,5.749928537263981,7.568983532779009,6.189745075216881,0.9654856947910522,-0.06957978533276436
674,2.0,5.0,3.5,4.0,1000.0,200.0,2.0,12.0,2.0,0.5,6.0,8.681898660419595,5.522905844634524,7.27652645840957,0.5,1.0359146244857909,-0.06539139340888453
675,2.0,5.0,3.5,4.0,1000.0,200.0,2.0,12.0,2.0,0.6,6.0,8.681898660419595,5.522905844634524,7.27652645840957,0.5,0.9654856947910522,-0.06957978533276436
676,2.0,5.0,3.5,4.0,1000.0,200.0,2.0,12.0,3.0,0.5,6.0,8.375555800235826,5.495758047942206,1.5444690126958092,5.242999382249151,1.0359146244857909,-0.06539139340888453
677,2.0,5.0,3.5,4.0,1000.0,200.0,2.0,12.0,3.0,0.6,6.0,8.375555800235826,5.495758047942206,1.5444690126958092,5.242999382249151,0.9654856947910522,-0.06957978533276436
678,2.0,5.0,3.5,4.0,1000.0,200.0,2.0,36.0,1.0,0.5,6.0,9.587127167149376,6.175780723404569,7.977540419225865,6.893938296717451,1.0680458329415035,-0.03451431432129482
679,2.0,5.0,3.5,4.0,1000.0,200.0,2.0,36.0,1.0,0.6,6.0,9.587127167149376,6.175780723404569,7.977540419225865,6.893938296717451,1.0090899707665295,-0.02979996598429411
680,2.0,5.0,3.5,4.0,1000.0,200.0,2.0,36.0,2.0,0.5,6.0,9.245328000499471,6.228953261685825,7.661355421677619,6.7008554269639395,1.0680458329415035,-0.03451431432129482
681,2.0,5.0,3.5,4.0,1000.0,200.0,2.0,36.0,2.0,0.6,6.0,9.245328000499471,6.228953261685825,7.661355421677619,6.7008554269639395,1.0090899707665295,-0.02979996598429411
682,2.0,5.0,3.5,4.0,1000.0,200.0,2.0,36.0,3.0,0.5,6.0,9.31166984517019,5.891317515330261,6.748807083694628,5.606524249534405,1.0680458329415035,-0.03451431432129482
683,2.0,5.0,3.5,4.0,1000.0,200.0,2.0,36.0,3.0,0.6,6.0,9.31166984517019,5.891317515330261,6.748807083694628,5.606524249534405,1.0090899707665295,-0.02979996598429411
684,2.0,5.0,3.5,6.0,1000.0,200.0,1.0,4.0,1.0,0.5,6.0,6.823969504890787,3.9797557842054254,5.7441509434601095,4.343400956442383,0.8923388988457668,-0.22955588332637528
685,2.0,5.0,3.5,6.0,1000.0,200.0,1.0,4.0,1.0,0.6,6.0,6.823969504890787,3.9797557842054254,5.7441509434601095,4.343400956442383,1.561722968200337,-0.33420888877601307
686,2.0,5.0,3.5,6.0,1000.0,200.0,1.0,4.0,2.0,0.5,6.0,6.611589713981101,3.810199967484641,5.279859601966904,3.5249646957983476,0.8923388988457668,-0.22955588332637528
687,2.0,5.0,3.5,6.0,1000.0,200.0,1.0,4.0,2.0,0.6,6.0,6.611589713981101,3.810199967484641,5.279859601966904,3.5249646957983476,1.561722968200337,-0.33420888877601307
688,2.0,5.0,3.5,6.0,1000.0,200.0,1.0,4.0,3.0,0.5,6.0,3.308951577164649,4.24675795112746,5.2603849856149285,4.146997410212814,0.8880127072914002,-0.22661297080105933
689,2.0,5.0,3.5,6.0,1000.0,200.0,1.0,4.0,3.0,0.6,6.0,3.308951577164649,4.24675795112746,5.2603849856149285,4.146997410212814,1.5752192222762877,-0.3321183510494612
690,2.0,5.0,3.5,6.0,1000.0,200.0,1.0,12.0,1.0,0.5,6.0,8.992398467438829,5.749391066822001,7.5620166236029975,6.177565217055526,1.0506809020971692,-0.04220172862609286
691,2.0,5.0,3.5,6.0,1000.0,200.0,1.0,12.0,1.0,0.6,6.0,8.992398467438829,5.749391066822001,7.5620166236029975,6.177565217055526,0.9907158103136433,-0.0669836227875423
692,2.0,5.0,3.5,6.0,1000.0,200.0,1.0,12.0,2.0,0.5,6.0,8.679592312620251,5.5216726214533525,1.515479638070955,0.5,1.0506809020971692,-0.04220172862609286
693,2.0,5.0,3.5,6.0,1000.0,200.0,1.0,12.0,2.0,0.6,6.0,8.679592312620251,5.5216726214533525,1.515479638070955,0.5,0.9907158103136433,-0.0669836227875423
694,2.0,5.0,3.5,6.0,1000.0,200.0,1.0,12.0,3.0,0.5,6.0,8.375308869161035,5.496009698876243,0.5,5.233650070307924,1.0506809020971692,-0.04220172862609286
695,2.0,5.0,3.5,6.0,1000.0,200.0,1.0,12.0,3.0,0.6,6.0,8.375308869161035,5.496009698876243,0.5,5.233650070307924,0.9907158103136433,-0.0669836227875423
696,2.0,5.0,3.5,6.0,1000.0,200.0,1.0,36.0,1.0,0.5,6.0,9.580279664259427,6.1722420446682476,7.967265987374989,6.873913042460284,1.0422783056917484,-0.011030308429388777
697,2.0,5.0,3.5,6.0,1000.0,200.0,1.0,36.0,1.0,0.6,6.0,9.580279664259427,6.1722420446682476,7.967265987374989,6.873913042460284,0.994296248060953,-0.022893046356097256
698,2.0,5.0,3.5,6.0,1000.0,200.0,1.0,36.0,2.0,0.5,6.0,9.238743090093894,6.224551946913623,7.651529305621294,6.678892469963309,1.0422783056917484,-0.011030308429388777
699,2.0,5.0,3.5,6.0,1000.0,200.0,1.0,36.0,2.0,0.6,6.0,9.238743090093894,6.224551946913623,7.651529305621294,6.678892469963309,0.994296248060953,-0.022893046356097256
700,2.0,5.0,3.5,6.0,1000.0,200.0,1.0,36.0,3.0,0.5,6.0,9.306151474729313,5.8887592810065765,6.744393468502841,5.592641436841608,1.0422783056917484,-0.011030308429388777
701,2.0,5.0,3.5,6.0,1000.0,200.0,1.0,36.0,3.0,0.6,6.0,9.306151474729313,5.8887592810065765,6.744393468502841,5.592641436841608,0.994296248060953,-0.022893046356097256
702,2.0,5.0,3.5,6.0,1000.0,200.0,2.0,4.0,1.0,0.5,6.0,6.823969504890787,3.9797557842054254,5.7441509434601095,4.343400956442383,0.8918136820878549,-0.22607812507036124
703,2.0,5.0,3.5,6.0,1000.0,200.0,2.0,4.0,1.0,0.6,6.0,6.823969504890787,3.9797557842054254,5.7441509434601095,4.343400956442383,0.8027845312053195,0.0
704,2.0,5.0,3.5,6.0,1000.0,200.0,2.0,4.0,2.0,0.5,6.0,6.611589713981101,3.810199967484641,5.279859601966904,3.5249646957983476,0.8918136820878549,-0.22607812507036124
705,2.0,5.0,3.5,6.0,1000.0,200.0,2.0,4.0,2.0,0.6,6.0,6.611589713981101,3.810199967484641,5.279859601966904,3.5249646957983476,0.8027845312053195,0.0
706,2.0,5.0,3.5,6.0,1000.0,200.0,2.0,4.0,3.0,0.5,6.0,3.308951577164649,4.24675795112746,5.2603849856149285,4.146997410212814,0.8901014355129837,-0.222376164570524
707,2.0,5.0,3.5,6.0,1000.0,200.0,2.0,4.0,3.0,0.6,6.0,3.308951577164649,4.24675795112746,5.2603849856149285,4.146997410212814,0.8025005282018967,0.0
708,2.0,5.0,3.5,6.0,1000.0,200.0,2.0,12.0,1.0,0.5,6.0,8.992398467438829,5.749391066822001,7.5620166236029975,6.177565217055526,1.0392092754004394,-0.0827978230824446
709,2.0,5.0,3.5,6.0,1000.0,200.0,2.0,12.0,1.0,0.6,6.0,8.992398467438829,5.749391066822001,7.5620166236029975,6.177565217055526,0.9804571358394489,-0.0808573638376128
710,2.0,5.0,3.5,6.0,1000.0,200.0,2.0,12.0,2.0,0.5,6.0,8.679592312620251,5.5216726214533525,1.515479638070955,0.5,1.0392092754004394,-0.0827978230824446
711,2.0,5.0,3.5,6.0,1000.0,200.0,2.0,12.0,2.0,0.6,6.0,8.679592312620251,5.5216726214533525,1.515479638070955,0.5,0.9804571358394489,-0.0808573638376128
712,2.0,5.0,3.5,6.0,1000.0,200.0,2.0,12.0,3.0,0.5,6.0,8.375308869161035,5.496009698876243,0.5,5.233650070307924,1.0392092754004394,-0.0827978230824446
713,2.0,5.0,3.5,6.0,1000.0,200.0,2.0,12.0,3.0,0.6,6.0,8.375308869161035,5.496009698876243,0.5,5.233650070307924,0.9804571358394489,-0.0808573638376128
714,2.0,5.0,3.5,6.0,1000.0,200.0,2.0,36.0,1.0,0.5,6.0,9.580279664259427,6.1722420446682476,7.967265987374989,6.873913042460284,1.0664989013919772,-0.055717312599669964
715,2.0,5.0,3.5,6.0,1000.0,200.0,2.0,36.0,1.0,0.6,6.0,9.580279664259427,6.1722420446682476,7.967265987374989,6.873913042460284,1.0262292491128604,-0.04484258988636596
716,2.0,5.0,3.5,6.0,1000.0,200.0,2.0,36.0,2.0,0.5,6.0,9.238743090093894,6.224551946913623,7.651529305621294,6.678892469963309,1.0664989013919772,-0.055717312599669964
717,2.0,5.0,3.5,6.0,1000.0,200.0,2.0,36.0,2.0,0.6,6.0,9.238743090093894,6.224551946913623,7.651529305621294,6.678892469963309,1.0262292491128604,-0.04484258988636596
718,2.0,5.0,3.5,6.0,1000.0,200.0,2.0,36.0,3.0,0.5,6.0,9.306151474729313,5.8887592810065765,6.744393468502841,5.592641436841608,1.0664989013919772,-0.055717312599669964
719,2.0,5.0,3.5,6.0,1000.0,200.0,2.0,36.0,3.0,0.6,6.0,9.306151474729313,5.8887592810065765,6.744393468502841,5.592641436841608,1.0262292491128604,-0.04484258988636596
720,2.0,5.0,3.5,8.0,1000.0,200.0,1.0,4.0,1.0,0.5,6.0,6.819115351597282,3.979988724282646,5.741555338680591,4.340327916934359,0.8919170400519291,-0.23416190366110726
721,2.0,5.0,3.5,8.0,1000.0,200.0,1.0,4.0,1.0,0.6,6.0,6.819115351597282,3.979988724282646,5.741555338680591,4.340327916934359,1.5712805822592506,-0.3419425557100354
722,2.0,5.0,3.5,8.0,1000.0,200.0,1.0,4.0,2.0,0.5,6.0,6.6069048662384615,3.8109879359655072,5.527527919426201,3.5280544490997117,0.8919170400519291,-0.23416190366110726
723,2.0,5.0,3.5,8.0,1000.0,200.0,1.0,4.0,2.0,0.6,6.0,6.6069048662384615,3.8109879359655072,5.527527919426201,3.5280544490997117,1.5712805822592506,-0.3419425557100354
724,2.0,5.0,3.5,8.0,1000.0,200.0,1.0,4.0,3.0,0.5,6.0,3.3073777778698874,4.243562334605729,5.263578659981354,4.141369375410015,0.8924805969453161,-0.2307892903212848
725,2.0,5.0,3.5,8.0,1000.0,200.0,1.0,4.0,3.0,0.6,6.0,3.3073777778698874,4.243562334605729,5.263578659981354,4.141369375410015,1.576254194574047,-0.3398891329561718
726,2.0,5.0,3.5,8.0,1000.0,200.0,1.0,12.0,1.0,0.5,6.0,8.983967909530708,5.751320876614356,7.551105451549807,6.165389637992184,1.0469411122336796,-0.056180730996917026
727,2.0,5.0,3.5,8.0,1000.0,200.0,1.0,12.0,1.0,0.6,6.0,8.983967909530708,5.751320876614356,7.551105451549807,6.165389637992184,0.9860375200892227,-0.08399897938949367
728,2.0,5.0,3.5,8.0,1000.0,200.0,1.0,12.0,2.0,0.5,6.0,8.67369701349732,5.524303859159667,7.2565741858588195,5.760357721269915,1.0469411122336796,-0.056180730996917026
729,2.0,5.0,3.5,8.0,1000.0,200.0,1.0,12.0,2.0,0.6,6.0,8.67369701349732,5.524303859159667,7.2565741858588195,5.760357721269915,0.9860375200892227,-0.08399897938949367
730,2.0,5.0,3.5,8.0,1000.0,200.0,1.0,12.0,3.0,0.5,6.0,8.37064238376168,5.49658653052824,1.5431601123387493,5.2249334159582475,1.0469411122336796,-0.056180730996917026
731,2.0,5.0,3.5,8.0,1000.0,200.0,1.0,12.0,3.0,0.6,6.0,8.37064238376168,5.49658653052824,1.5431601123387493,5.2249334159582475,0.9860375200892227,-0.08399897938949367
732,2.0,5.0,3.5,8.0,1000.0,200.0,1.0,36.0,1.0,0.5,6.0,9.56654813537507,6.169751853181333,7.950092869638207,6.852797125587135,1.0439455375389521,-0.02293402023347482
733,2.0,5.0,3.5,8.0,1000.0,200.0,1.0,36.0,1.0,0.6,6.0,9.56654813537507,6.169751853181333,7.950092869638207,6.852797125587135,1.0064842139456625,-0.039186997235412704
734,2.0,5.0,3.5,8.0,1000.0,200.0,1.0,36.0,2.0,0.5,6.0,9.226720023505631,6.222172851645273,7.633082254270063,6.6714512569282505,1.0439455375389521,-0.02293402023347482
735,2.0,5.0,3.5,8.0,1000.0,200.0,1.0,36.0,2.0,0.6,6.0,9.226720023505631,6.222172851645273,7.633082254270063,6.6714512569282505,1.0064842139456625,-0.039186997235412704
736,2.0,5.0,3.5,8.0,1000.0,200.0,1.0,36.0,3.0,0.5,6.0,8.897501469446004,5.888004849571535,6.735601059274987,5.578480543914882,1.0439455375389521,-0.02293402023347482
737,2.0,5.0,3.5,8.0,1000.0,200.0,1.0,36.0,3.0,0.6,6.0,8.897501469446004,5.888004849571535,6.735601059274987,5.578480543914882,1.0064842139456625,-0.039186997235412704
738,2.0,5.0,3.5,8.0,1000.0,200.0,2.0,4.0,1.0,0.5,6.0,6.819115351597282,3.979988724282646,5.741555338680591,4.340327916934359,0.8853662391429153,-0.2333228512861018
739,2.0,5.0,3.5,8.0,1000.0,200.0,2.0,4.0,1.0,0.6,6.0,6.819115351597282,3.979988724282646,5.741555338680591,4.340327916934359,0.8011683534798498,0.0
740,2.0,5.0,3.5,8.0,1000.0,200.0,2.0,4.0,2.0,0.5,6.0,6.6069048662384615,3.8109879359655072,5.527527919426201,3.5280544490997117,0.8853662391429153,-0.2333228512861018
741,2.0,5.0,3.5,8.0,1000.0,200.0,2.0,4.0,2.0,0.6,6.0,6.6069048662384615,3.8109879359655072,5.527527919426201,3.5280544490997117,0.8011683534798498,0.0
742,2.0,5.0,3.5,8.0,1000.0,200.0,2.0,4.0,3.0,0.5,6.0,3.3073777778698874,4.243562334605729,5.263578659981354,4.141369375410015,0.8837614900299315,-0.22965446127085057
743,2.0,5.0,3.5,8.0,1000.0,200.0,2.0,4.0,3.0,0.6,6.0,3.3073777778698874,4.243562334605729,5.263578659981354,4.141369375410015,0.800857472452805,0.0
744,2.0,5.0,3.5,8.0,1000.0,200.0,2.0,12.0,1.0,0.5,6.0,8.983967909530708,5.751320876614356,7.551105451549807,6.165389637992184,1.015274359134524,-0.09010227859033357
745,2.0,5.0,3.5,8.0,1000.0,200.0,2.0,12.0,1.0,0.6,6.0,8.983967909530708,5.751320876614356,7.551105451549807,6.165389637992184,0.9345359787814674,-0.09410891942809542
746,2.0,5.0,3.5,8.0,1000.0,200.0,2.0,12.0,2.0,0.5,6.0,8.67369701349732,5.524303859159667,7.2565741858588195,5.760357721269915,1.015274359134524,-0.09010227859033357
747,2.0,5.0,3.5,8.0,1000.0,200.0,2.0,12.0,2.0,0.6,6.0,8.67369701349732,5.524303859159667,7.2565741858588195,5.760357721269915,0.9345359787814674,-0.09410891942809542
748,2.0,5.0,3.5,8.0,1000.0,200.0,2.0,12.0,3.0,0.5,6.0,8.37064238376168,5.49658653052824,1.5431601123387493,5.2249334159582475,1.015274359134524,-0.09010227859033357
749,2.0,5.0,3.5,8.0,1000.0,200.0,2.0,12.0,3.0,0.6,6.0,8.37064238376168,5.49658653052824,1.5431601123387493,5.2249334159582475,0.9345359787814674,-0.09410891942809542
750,2.0,5.0,3.5,8.0,1000.0,200.0,2.0,36.0,1.0,0.5,6.0,9.56654813537507,6.169751853181333,7.950092869638207,6.852797125587135,1.048713763843523,-0.05879205433211943
751,2.0,5.0,3.5,8.0,1000.0,200.0,2.0,36.0,1.0,0.6,6.0,9.56654813537507,6.169751853181333,7.950092869638207,6.852797125587135,0.9798771325086567,-0.05595626143813244
752,2.0,5.0,3.5,8.0,1000.0,200.0,2.0,36.0,2.0,0.5,6.0,9.226720023505631,6.222172851645273,7.633082254270063,6.6714512569282505,1.048713763843523,-0.05879205433211943
753,2.0,5.0,3.5,8.0,1000.0,200.0,2.0,36.0,2.0,0.6,6.0,9.226720023505631,6.222172851645273,7.633082254270063,6.6714512569282505,0.9798771325086567,-0.05595626143813244
754,2.0,5.0,3.5,8.0,1000.0,200.0,2.0,36.0,3.0,0.5,6.0,8.897501469446004,5.888004849571535,6.735601059274987,5.578480543914882,1.048713763843523,-0.05879205433211943
755,2.0,5.0,3.5,8.0,1000.0,200.0,2.0,36.0,3.0,0.6,6.0,8.897501469446004,5.888004849571535,6.735601059274987,5.578480543914882,0.9798771325086567,-0.05595626143813244
756,2.0,5.0,4.5,4.0,1000.0,200.0,1.0,4.0,1.0,0.5,6.0,5.2614668224111485,1.9884020116321983,3.4468408370102597,2.628409590921467,0.7856688910483973,-0.25573913567125584
757,2.0,5.0,4.5,4.0,1000.0,200.0,1.0,4.0,1.0,0.6,6.0,5.2614668224111485,1.9884020116321983,3.4468408370102597,2.628409590921467,1.7599822227911253,-0.2866616425378392
758,2.0,5.0,4.5,4.0,1000.0,200.0,1.0,4.0,2.0,0.5,6.0,4.5987122666399936,3.1252743566805283,3.926961911165952,2.978325012155501,0.7856688910483973,-0.25573913567125584
759,2.0,5.0,4.5,4.0,1000.0,200.0,1.0,4.0,2.0,0.6,6.0,4.5987122666399936,3.1252743566805283,3.926961911165952,2.978325012155501,1.7599822227911253,-0.2866616425378392
760,2.0,5.0,4.5,4.0,1000.0,200.0,1.0,4.0,3.0,0.5,6.0,4.907812781286255,3.8511378798384204,4.367399577838696,3.6709769232896168,0.7933836934731674,-0.25513863617473137
761,2.0,5.0,4.5,4.0,1000.0,200.0,1.0,4.0,3.0,0.6,6.0,4.907812781286255,3.8511378798384204,4.367399577838696,3.6709769232896168,1.7426631467434468,-0.2840184176194464
762,2.0,5.0,4.5,4.0,1000.0,200.0,1.0,12.0,1.0,0.5,6.0,6.648697423532267,3.1178066192609055,4.889566264836883,3.9652009387304377,0.9613042863932315,-0.03853671846841268
763,2.0,5.0,4.5,4.0,1000.0,200.0,1.0,12.0,1.0,0.6,6.0,6.648697423532267,3.1178066192609055,4.889566264836883,3.9652009387304377,0.8243698363384355,-0.10809412347995052
764,2.0,5.0,4.5,4.0,1000.0,200.0,1.0,12.0,2.0,0.5,6.0,6.08480229325385,3.856112513544276,4.892758369621367,3.5759420290244184,0.9613042863932315,-0.03853671846841268
765,2.0,5.0,4.5,4.0,1000.0,200.0,1.0,12.0,2.0,0.6,6.0,6.08480229325385,3.856112513544276,4.892758369621367,3.5759420290244184,0.8243698363384355,-0.10809412347995052
766,2.0,5.0,4.5,4.0,1000.0,200.0,1.0,12.0,3.0,0.5,6.0,5.828787766375037,4.352063226384745,5.405480670325768,3.9869986368502732,0.9613042863932315,-0.03853671846841268
767,2.0,5.0,4.5,4.0,1000.0,200.0,1.0,12.0,3.0,0.6,6.0,5.828787766375037,4.352063226384745,5.405480670325768,3.9869986368502732,0.8243698363384355,-0.10809412347995052
768,2.0,5.0,4.5,4.0,1000.0,200.0,1.0,36.0,1.0,0.5,6.0,6.552969728281796,3.459430379591942,5.036674699254723,4.113845702351944,0.981274370745888,-0.0294472979213496
769,2.0,5.0,4.5,4.0,1000.0,200.0,1.0,36.0,1.0,0.6,6.0,6.552969728281796,3.459430379591942,5.036674699254723,4.113845702351944,0.855736040727851,-0.09174316634051564
770,2.0,5.0,4.5,4.0,1000.0,200.0,1.0,36.0,2.0,0.5,6.0,5.963479282838031,3.9857991029430937,5.016331617932571,3.699689296470009,0.981274370745888,-0.0294472979213496
771,2.0,5.0,4.5,4.0,1000.0,200.0,1.0,36.0,2.0,0.6,6.0,5.963479282838031,3.9857991029430937,5.016331617932571,3.699689296470009,0.855736040727851,-0.09174316634051564
772,2.0,5.0,4.5,4.0,1000.0,200.0,1.0,36.0,3.0,0.5,6.0,6.016660472900883,4.485344827617624,5.5345698282542495,4.105888889064084,0.981274370745888,-0.0294472979213496
773,2.0,5.0,4.5,4.0,1000.0,200.0,1.0,36.0,3.0,0.6,6.0,6.016660472900883,4.485344827617624,5.5345698282542495,4.105888889064084,0.855736040727851,-0.09174316634051564
774,2.0,5.0,4.5,4.0,1000.0,200.0,2.0,4.0,1.0,0.5,6.0,5.2614668224111485,1.9884020116321983,3.4468408370102597,2.628409590921467,0.8040570111622365,-0.19719520074206312
775,2.0,5.0,4.5,4.0,1000.0,200.0,2.0,4.0,1.0,0.6,6.0,5.2614668224111485,1.9884020116321983,3.4468408370102597,2.628409590921467,1.9563814013923573,-0.18076357157964967
776,2.0,5.0,4.5,4.0,1000.0,200.0,2.0,4.0,2.0,0.5,6.0,4.5987122666399936,3.1252743566805283,3.926961911165952,2.978325012155501,0.8057850536963651,-0.197584358044474
777,2.0,5.0,4.5,4.0,1000.0,200.0,2.0,4.0,2.0,0.6,6.0,4.5987122666399936,3.1252743566805283,3.926961911165952,2.978325012155501,1.9563814013923573,-0.18076357157964967
778,2.0,5.0,4.5,4.0,1000.0,200.0,2.0,4.0,3.0,0.5,6.0,4.907812781286255,3.8511378798384204,4.367399577838696,3.6709769232896168,0.8057850536963651,-0.197584358044474
779,2.0,5.0,4.5,4.0,1000.0,200.0,2.0,4.0,3.0,0.6,6.0,4.907812781286255,3.8511378798384204,4.367399577838696,3.6709769232896168,0.7470625972889744,-0.17891303149092713
780,2.0,5.0,4.5,4.0,1000.0,200.0,2.0,12.0,1.0,0.5,6.0,6.648697423532267,3.1178066192609055,4.889566264836883,3.9652009387304377,0.9989638978496063,-0.0817458903945449
781,2.0,5.0,4.5,4.0,1000.0,200.0,2.0,12.0,1.0,0.6,6.0,6.648697423532267,3.1178066192609055,4.889566264836883,3.9652009387304377,0.9024014411106152,-0.12111053591709202
782,2.0,5.0,4.5,4.0,1000.0,200.0,2.0,12.0,2.0,0.5,6.0,6.08480229325385,3.856112513544276,4.892758369621367,3.5759420290244184,0.9989638978496063,-0.0817458903945449
783,2.0,5.0,4.5,4.0,1000.0,200.0,2.0,12.0,2.0,0.6,6.0,6.08480229325385,3.856112513544276,4.892758369621367,3.5759420290244184,0.9024014411106152,-0.12111053591709202
784,2.0,5.0,4.5,4.0,1000.0,200.0,2.0,12.0,3.0,0.5,6.0,5.828787766375037,4.352063226384745,5.405480670325768,3.9869986368502732,0.9989638978496063,-0.0817458903945449
785,2.0,5.0,4.5,4.0,1000.0,200.0,2.0,12.0,3.0,0.6,6.0,5.828787766375037,4.352063226384745,5.405480670325768,3.9869986368502732,0.9024014411106152,-0.12111053591709202
786,2.0,5.0,4.5,4.0,1000.0,200.0,2.0,36.0,1.0,0.5,6.0,6.552969728281796,3.459430379591942,5.036674699254723,4.113845702351944,1.0255760574358157,-0.07383682676217644
787,2.0,5.0,4.5,4.0,1000.0,200.0,2.0,36.0,1.0,0.6,6.0,6.552969728281796,3.459430379591942,5.036674699254723,4.113845702351944,0.9506014803991502,-0.09800747456421458
788,2.0,5.0,4.5,4.0,1000.0,200.0,2.0,36.0,2.0,0.5,6.0,5.963479282838031,3.9857991029430937,5.016331617932571,3.699689296470009,1.0255760574358157,-0.07383682676217644
789,2.0,5.0,4.5,4.0,1000.0,200.0,2.0,36.0,2.0,0.6,6.0,5.963479282838031,3.9857991029430937,5.016331617932571,3.699689296470009,0.9506014803991502,-0.09800747456421458
790,2.0,5.0,4.5,4.0,1000.0,200.0,2.0,36.0,3.0,0.5,6.0,6.016660472900883,4.485344827617624,5.5345698282542495,4.105888889064084,1.0255760574358157,-0.07383682676217644
791,2.0,5.0,4.5,4.0,1000.0,200.0,2.0,36.0,3.0,0.6,6.0,6.016660472900883,4.485344827617624,5.5345698282542495,4.105888889064084,0.9506014803991502,-0.09800747456421458
792,2.0,5.0,4.5,6.0,1000.0,200.0,1.0,4.0,1.0,0.5,6.0,5.261030268222248,1.9890172051249446,3.4485839110496967,2.628243322599565,0.7757498695577162,-0.2571646244938476
793,2.0,5.0,4.5,6.0,1000.0,200.0,1.0,4.0,1.0,0.6,6.0,5.261030268222248,1.9890172051249446,3.4485839110496967,2.628243322599565,1.7599822227911253,-0.2866616425378392
794,2.0,5.0,4.5,6.0,1000.0,200.0,1.0,4.0,2.0,0.5,6.0,4.598802651275172,3.1254638792971527,3.928481688410514,2.9767268042483037,0.7757498695577162,-0.2571646244938476
795,2.0,5.0,4.5,6.0,1000.0,200.0,1.0,4.0,2.0,0.6,6.0,4.598802651275172,3.1254638792971527,3.928481688410514,2.9767268042483037,1.7599822227911253,-0.2866616425378392
