,WaveformDecomposition.stop_methode,WaveformDecomposition.stop_region,WaveformDecomposition.threshold,WaveformDecomposition.fwhm,WaveformDecomposition.search_range,WaveformDecomposition.search_edge,MipTimeRetrieval.window_threshold,MipTimeRetrieval.window_length,MipTimeRetrieval.timing_type,MipTimeRetrieval.constant_fraction,MipTimeRetrieval.pe_hit_time,SystematicsStudy.threshold_tres,SystematicsStudy.range_time,MPV_1,MPV_2,MPV_3,MPV_4,TRes,TRes_shift
46,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,3,0.2,6,0.5509600268808637,0.46360345654712987,0.47963327988729826,0.4436717176751185,1.2501539653581566,-0.3275845656858484
47,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,3,0.2,8,0.5509600268808637,0.46360345654712987,0.47963327988729826,0.4436717176751185,1.3270291311374296,-0.3517605904481857
48,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,3,0.4,4,0.5509600268808637,0.46360345654712987,0.47963327988729826,0.4436717176751185,1.2214258839144043,-0.31546833804732294
49,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,3,0.4,6,0.5509600268808637,0.46360345654712987,0.47963327988729826,0.4436717176751185,1.3824016361739735,-0.37178221933581734
50,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,3,0.4,8,0.5509600268808637,0.46360345654712987,0.47963327988729826,0.4436717176751185,1.425607610628289,-0.37415272842282193
51,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,3,0.6,4,0.5509600268808637,0.46360345654712987,0.47963327988729826,0.4436717176751185,1.2214129401378042,-0.31776468785752154
52,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,3,0.6,6,0.5509600268808637,0.46360345654712987,0.47963327988729826,0.4436717176751185,1.3035845177965997,-0.36275042064246515
53,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,4.0,pe hit time,0.5,3,0.6,8,0.5509600268808637,0.46360345654712987,0.47963327988729826,0.4436717176751185,1.3153032344858193,-0.36935781605882123
54,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,constant fraction,0.1,3,0.2,4,0.929404785593838,0.8205551244773678,0.8334219860102642,0.8333333335017596,1.0612704527729968,-0.4085227161779756
55,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,constant fraction,0.1,3,0.2,6,0.929404785593838,0.8205551244773678,0.8334219860102642,0.8333333335017596,1.1138805212122505,-0.40918191090281314
56,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,constant fraction,0.1,3,0.2,8,0.929404785593838,0.8205551244773678,0.8334219860102642,0.8333333335017596,1.3018555398615543,-0.4214416833550986
57,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,constant fraction,0.1,3,0.4,4,0.929404785593838,0.8205551244773678,0.8334219860102642,0.8333333335017596,1.0187160915708944,-0.4133785946900499
58,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,constant fraction,0.1,3,0.4,6,0.929404785593838,0.8205551244773678,0.8334219860102642,0.8333333335017596,1.0815344260359827,-0.41996039027641013
59,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,constant fraction,0.1,3,0.4,8,0.929404785593838,0.8205551244773678,0.8334219860102642,0.8333333335017596,1.2215686802785097,-0.4505229662696975
60,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,constant fraction,0.1,3,0.6,4,0.929404785593838,0.8205551244773678,0.8334219860102642,0.8333333335017596,0.9806142649988655,-0.44395661476988363
61,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,constant fraction,0.1,3,0.6,6,0.929404785593838,0.8205551244773678,0.8334219860102642,0.8333333335017596,1.0316820751097446,-0.45414771471214443
62,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,constant fraction,0.1,3,0.6,8,0.929404785593838,0.8205551244773678,0.8334219860102642,0.8333333335017596,1.175301756131977,-0.499086308184328
63,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,constant fraction,0.3,3,0.2,4,0.9294047855956362,0.8205551242674792,0.833421986108244,0.8333333334271581,1.109647379131537,-0.48421911304734105
64,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,constant fraction,0.3,3,0.2,6,0.9294047855956362,0.8205551242674792,0.833421986108244,0.8333333334271581,1.1215397823707607,-0.48269199857388984
65,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,constant fraction,0.3,3,0.2,8,0.9294047855956362,0.8205551242674792,0.833421986108244,0.8333333334271581,1.1663180977694998,-0.49141131731455856
66,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,constant fraction,0.3,3,0.4,4,0.9294047855956362,0.8205551242674792,0.833421986108244,0.8333333334271581,1.0792275495195096,-0.5371843448302962
67,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,constant fraction,0.3,3,0.4,6,0.9294047855956362,0.8205551242674792,0.833421986108244,0.8333333334271581,1.0826621055488974,-0.5365001247165586
68,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,constant fraction,0.3,3,0.4,8,0.9294047855956362,0.8205551242674792,0.833421986108244,0.8333333334271581,1.0953815206692976,-0.5361172740924688
69,2.0,5.0,0.5,4.0,1000.0,200.0,1.0,12.0,constant fraction,0.3,3,0.6,4,0.9294047855956362,0.8205551242674792,0.833421986108244,0.8333333334271581,1.0378516091371013,-0.5568738195822777
