,SignalTagging.bins_over_threshold,SignalTagging.threshold,SignalTagging.signal_length,WaveformDecomposition.threshold,WaveformDecomposition.fwhm,MipTimeRetrieval.window_length,MipTimeRetrieval.timing_type,MipTimeRetrieval.constant_fraction,MipTimeRetrieval.pe_hit_time,MPV_1,MPV_2,MPV_3,MPV_4,TRes,TRes_shift
569,1.0,11.7,375.0,4.5,6.0,66.0,constant fraction,0.3,3,0.5587169101768743,0.39725157697401314,0.29834045029439005,0.35445124132347283,1.2032939296474812,-0.23385683827930193
570,1.0,11.7,375.0,4.5,6.0,66.0,constant fraction,0.5,3,0.55871691021912,0.4129597771141011,0.2983404503497098,0.354451241319513,1.6062652802039081,-0.13712282896208086
571,1.0,11.7,375.0,4.5,6.0,66.0,pe hit time,0.5,1,0.5587169100831371,0.39725157697401314,0.29834045029439005,0.35445124112370524,1.1859190362355176,-0.3947085718943025
572,1.0,11.7,375.0,4.5,6.0,66.0,pe hit time,0.5,2,0.5587169101313327,0.39725157697401314,0.29834045029439005,0.35445124117153415,1.230702184940653,-0.3855363466287351
573,1.0,11.7,375.0,4.5,6.0,66.0,pe hit time,0.5,3,0.5587169102182559,0.39725157697401314,0.29834045029439005,0.35445124126717215,1.3753861495792654,-0.5072405099639462
574,1.0,11.7,375.0,4.5,6.0,72.0,constant fraction,0.1,3,0.5587169101382301,0.39725157697401314,0.29834045029439005,0.35445124113509624,1.1627452234474294,-0.36377101136436707
575,1.0,11.7,375.0,4.5,6.0,72.0,constant fraction,0.2,3,0.5587169101869562,0.39725157697401314,0.29834045029439005,0.35445124122639027,1.17214652875168,-0.2880572595875212
576,1.0,11.7,375.0,4.5,6.0,72.0,constant fraction,0.3,3,0.5587169100656014,0.39725157697401314,0.29834045029439005,0.35445124123766314,1.2032939296474812,-0.23385683827930193
577,1.0,11.7,375.0,4.5,6.0,72.0,constant fraction,0.5,3,0.5587169101402482,0.4129597771141011,0.2983404503497098,0.3544512411809478,1.6062652802039081,-0.13712282896208086
578,1.0,11.7,375.0,4.5,6.0,72.0,pe hit time,0.5,1,0.5587169101491992,0.39725157697401314,0.29834045029439005,0.35445124113509624,1.1859190362355176,-0.3947085718943025
579,1.0,11.7,375.0,4.5,6.0,72.0,pe hit time,0.5,2,0.5587169101382301,0.39725157697401314,0.29834045029439005,0.3544512412605646,1.230702184940653,-0.3855363466287351
580,1.0,11.7,375.0,4.5,6.0,72.0,pe hit time,0.5,3,0.5587169101753301,0.39725157697401314,0.29834045029439005,0.354451241113853,1.3753861495792654,-0.5072405099639462
581,1.0,11.7,375.0,4.5,6.0,92.0,constant fraction,0.1,3,0.5587169101192878,0.39725157697401314,0.29834045029439005,0.35445124113509624,1.1627452234474294,-0.36377101136436707
582,1.0,11.7,375.0,4.5,6.0,92.0,constant fraction,0.2,3,0.5587169100517886,0.39725157697401314,0.29834045029439005,0.35445124122639027,1.17214652875168,-0.2880572595875212
583,1.0,11.7,375.0,4.5,6.0,92.0,constant fraction,0.3,3,0.558716910117623,0.39725157697401314,0.29834045029439005,0.35445124123766314,1.2032939296474812,-0.23385683827930193
584,1.0,11.7,375.0,4.5,6.0,92.0,constant fraction,0.5,3,0.558716910122231,0.4129597771141011,0.2983404503497098,0.3544512411809478,1.6111188212995462,-0.1394742789122816
585,1.0,11.7,375.0,4.5,6.0,92.0,pe hit time,0.5,1,0.5587169100118473,0.39725157697401314,0.29834045029439005,0.35445124113509624,1.1859190362355176,-0.3947085718943025
586,1.0,11.7,375.0,4.5,6.0,92.0,pe hit time,0.5,2,0.5587169101192878,0.39725157697401314,0.29834045029439005,0.3544512412605646,1.230702184940653,-0.3855363466287351
587,1.0,11.7,375.0,4.5,6.0,92.0,pe hit time,0.5,3,0.5587169102182311,0.39725157697401314,0.29834045029439005,0.354451241113853,1.3753861495792654,-0.5072405099639462
588,1.0,11.7,375.0,4.5,8.0,24.0,constant fraction,0.1,3,0.5374532884433374,0.39725157699785985,0.30538625797155405,0.3434485816862432,1.1420285619221218,-0.36409088993261896
589,1.0,11.7,375.0,4.5,8.0,24.0,constant fraction,0.2,3,0.5374532883362914,0.3972515769310852,0.30538625797155405,0.3434485816862432,1.1605915223456051,-0.29130305302244164
590,1.0,11.7,375.0,4.5,8.0,24.0,constant fraction,0.3,3,0.537453288422869,0.3972515769310852,0.30538625797155405,0.34344858155705676,1.1879898388880028,-0.26042410800069876
591,1.0,11.7,375.0,4.5,8.0,24.0,constant fraction,0.5,3,0.5374532884578921,0.3972515769668012,0.30890916143030883,0.3434485816489975,1.585074470604162,-0.1498587964580425
592,1.0,11.7,375.0,4.5,8.0,24.0,pe hit time,0.5,1,0.5374532883072847,0.39725157699785985,0.30538625797155405,0.3434485816862432,1.175523909022223,-0.3918373087606792
593,1.0,11.7,375.0,4.5,8.0,24.0,pe hit time,0.5,2,0.5374532884433374,0.3972515770171149,0.30538625797155405,0.3434485816563847,1.2274973908770102,-0.388996950841666
594,1.0,11.7,375.0,4.5,8.0,24.0,pe hit time,0.5,3,0.5374532884194632,0.3972515770102067,0.30538625797155405,0.3434485816732958,1.368016800044838,-0.5127451700611437
595,1.0,11.7,375.0,4.5,8.0,36.0,constant fraction,0.1,3,0.558716910260192,0.3972515769577176,0.2948175465774218,0.35445124109981996,1.1481015297015529,-0.36505064668284715
596,1.0,11.7,375.0,4.5,8.0,36.0,constant fraction,0.2,3,0.5587169100863805,0.3972515770462084,0.2948175465774218,0.35445124109981996,1.1577249166662018,-0.29290876274900524
597,1.0,11.7,375.0,4.5,8.0,36.0,constant fraction,0.3,3,0.5587169101967885,0.3972515770462084,0.2948175465774218,0.35445124110099857,1.1904448759619801,-0.25100575282987925
598,1.0,11.7,375.0,4.5,8.0,36.0,constant fraction,0.5,3,0.5587169101819188,0.39725157709438463,0.29481754664690424,0.35445124114046633,1.5898927574563921,-0.12928628812187548
599,1.0,11.7,375.0,4.5,8.0,36.0,pe hit time,0.5,1,0.5587169102366626,0.3972515769577176,0.2948175465774218,0.35445124109981996,1.1729376737872743,-0.39414422493110096
600,1.0,11.7,375.0,4.5,8.0,36.0,pe hit time,0.5,2,0.558716910260192,0.3972515769451519,0.2948175465774218,0.35445124110376136,1.2242289766225927,-0.3899868031923397
601,1.0,11.7,375.0,4.5,8.0,36.0,pe hit time,0.5,3,0.5587169100332783,0.3972515770220666,0.2948175465774218,0.3544512410903972,1.366768948276418,-0.5103438993590391
602,1.0,11.7,375.0,4.5,8.0,50.0,constant fraction,0.1,3,0.5587169101318781,0.3972515770779254,0.2948175465774218,0.35445124112047094,1.1531671920744901,-0.3605395377272775
603,1.0,11.7,375.0,4.5,8.0,50.0,constant fraction,0.2,3,0.5587169101743392,0.3972515769288947,0.2948175465774218,0.35445124112047094,1.159454391395271,-0.2864848497443958
604,1.0,11.7,375.0,4.5,8.0,50.0,constant fraction,0.3,3,0.5587169102295583,0.3972515769288947,0.2948175465774218,0.35445124104576575,1.1995982574882116,-0.24207319182355405
605,1.0,11.7,375.0,4.5,8.0,50.0,constant fraction,0.5,3,0.5587169101968289,0.39725157705464864,0.29481754664690424,0.3544512411783346,1.5938622941360288,-0.12735786478852282
606,1.0,11.7,375.0,4.5,8.0,50.0,pe hit time,0.5,1,0.5587169102364641,0.3972515770779254,0.2948175465774218,0.35445124112047094,1.1779871777437758,-0.3895983668493366
607,1.0,11.7,375.0,4.5,8.0,50.0,pe hit time,0.5,2,0.5587169101318781,0.3972515771213329,0.2948175465774218,0.35445124111141973,1.2303316760271168,-0.38480842627502876
608,1.0,11.7,375.0,4.5,8.0,50.0,pe hit time,0.5,3,0.5587169101574437,0.3972515770824833,0.2948175465774218,0.3544512411787407,1.3714610936101321,-0.5057161759932814
609,1.0,11.7,375.0,4.5,8.0,66.0,constant fraction,0.1,3,0.558716910122949,0.3972515770769075,0.2948175465774218,0.35445124112081705,1.1531671920744901,-0.3605395377272775
610,1.0,11.7,375.0,4.5,8.0,66.0,constant fraction,0.2,3,0.5587169100202232,0.3972515769807725,0.2948175465774218,0.35445124112081705,1.159454391395271,-0.2864848497443958
611,1.0,11.7,375.0,4.5,8.0,66.0,constant fraction,0.3,3,0.5587169102251327,0.3972515770528843,0.2948175465774218,0.35445124102356373,1.1984405462443226,-0.24006969341103315
612,1.0,11.7,375.0,4.5,8.0,66.0,constant fraction,0.5,3,0.5587169100280139,0.39725157699346836,0.29481754664690424,0.3544512412226384,1.5994862425479865,-0.1311331221649928
613,1.0,11.7,375.0,4.5,8.0,66.0,pe hit time,0.5,1,0.5587169100351341,0.3972515770769075,0.2948175465774218,0.35445124112081705,1.1779871777437758,-0.3895983668493366
614,1.0,11.7,375.0,4.5,8.0,66.0,pe hit time,0.5,2,0.558716910122949,0.39725157697502483,0.2948175465774218,0.35445124111094917,1.2303316760271168,-0.38480842627502876
615,1.0,11.7,375.0,4.5,8.0,66.0,pe hit time,0.5,3,0.5587169101997029,0.3972515770347154,0.2948175465774218,0.35445124110610277,1.3714610936101321,-0.5057161759932814
616,1.0,11.7,375.0,4.5,8.0,72.0,constant fraction,0.1,3,0.5587169102341488,0.3972515769620756,0.2948175465774218,0.35445124112081705,1.1531671920744901,-0.3605395377272775
617,1.0,11.7,375.0,4.5,8.0,72.0,constant fraction,0.2,3,0.5587169101356346,0.39725157701287206,0.2948175465774218,0.35445124112081705,1.159454391395271,-0.2864848497443958
618,1.0,11.7,375.0,4.5,8.0,72.0,constant fraction,0.3,3,0.5587169101629067,0.397251576967898,0.2948175465774218,0.35445124102356373,1.1984405462443226,-0.24006969341103315
619,1.0,11.7,375.0,4.5,8.0,72.0,constant fraction,0.5,3,0.5587169102345352,0.3972515769926749,0.29481754664690424,0.3544512412226384,1.5994862425479865,-0.1311331221649928
620,1.0,11.7,375.0,4.5,8.0,72.0,pe hit time,0.5,1,0.5587169101430384,0.3972515769620756,0.2948175465774218,0.35445124112081705,1.1779871777437758,-0.3895983668493366
621,1.0,11.7,375.0,4.5,8.0,72.0,pe hit time,0.5,2,0.5587169102341488,0.39725157714429243,0.2948175465774218,0.35445124111094917,1.2303316760271168,-0.38480842627502876
622,1.0,11.7,375.0,4.5,8.0,72.0,pe hit time,0.5,3,0.5587169101780535,0.3972515770581515,0.2948175465774218,0.35445124110610277,1.3714610936101321,-0.5057161759932814
623,1.0,11.7,375.0,4.5,8.0,92.0,constant fraction,0.1,3,0.5587169102341488,0.39725157694344054,0.2948175465774218,0.35445124112081705,1.1531671920744901,-0.3605395377272775
624,1.0,11.7,375.0,4.5,8.0,92.0,constant fraction,0.2,3,0.5587169101356346,0.39725157701348623,0.2948175465774218,0.35445124112081705,1.159454391395271,-0.2864848497443958
625,1.0,11.7,375.0,4.5,8.0,92.0,constant fraction,0.3,3,0.5587169101629067,0.39725157709707876,0.2948175465774218,0.35445124102356373,1.1984405462443226,-0.24006969341103315
626,1.0,11.7,375.0,4.5,8.0,92.0,constant fraction,0.5,3,0.5587169102345352,0.39725157697333263,0.29481754664690424,0.3544512412226384,1.6035097146392412,-0.1348386823092227
627,1.0,11.7,375.0,4.5,8.0,92.0,pe hit time,0.5,1,0.5587169101430384,0.39725157694344054,0.2948175465774218,0.35445124112081705,1.1779871777437758,-0.3895983668493366
628,1.0,11.7,375.0,4.5,8.0,92.0,pe hit time,0.5,2,0.5587169102341488,0.39725157717392506,0.2948175465774218,0.35445124111094917,1.2303316760271168,-0.38480842627502876
629,1.0,11.7,375.0,4.5,8.0,92.0,pe hit time,0.5,3,0.5587169101780535,0.39725157711122366,0.2948175465774218,0.35445124110610277,1.3714610936101321,-0.5057161759932814
630,1.0,19.8,375.0,0.5,4.0,24.0,constant fraction,0.1,3,1.434775895586458,1.0389489636654408,1.1245923913555254,1.0401418439701207,1.6222374241784507,-0.4646897958878861
631,1.0,19.8,375.0,0.5,4.0,24.0,constant fraction,0.2,3,1.4347758955245036,1.0389489637771951,1.1245923913308185,1.04014184402689,1.282414901343025,-0.3861722571036866
632,1.0,19.8,375.0,0.5,4.0,24.0,constant fraction,0.3,3,1.3896316768014705,1.0389489636483449,1.1245923914061482,1.024477836913117,1.3032993487029845,-0.37683845382768494
633,1.0,19.8,375.0,0.5,4.0,24.0,constant fraction,0.5,3,1.3896316767149781,1.0389489636459022,1.1245923913423799,1.024477836872336,1.659999424162637,-0.27185708269699677
634,1.0,19.8,375.0,0.5,4.0,24.0,pe hit time,0.5,1,1.4347758956780268,1.0389489638522578,1.1245923913163032,1.0401418438680485,2.063119163618845,-0.9017068349062762
635,1.0,19.8,375.0,0.5,4.0,24.0,pe hit time,0.5,2,1.4347758955814203,1.0389489637544813,1.1245923915503422,1.0401418439701207,1.762119498581604,-0.6518174281951613
636,1.0,19.8,375.0,0.5,4.0,24.0,pe hit time,0.5,3,1.4347758954994734,1.038948963722599,1.1245923914031166,1.040141843807406,1.3663924646045045,-0.5772508172857168
637,1.0,19.8,375.0,0.5,4.0,36.0,constant fraction,0.1,3,1.5594128307434585,1.2052920456081946,1.1761840061627797,1.1611498225306511,1.5882200327649363,-0.4137852993917427
638,1.0,19.8,375.0,0.5,4.0,36.0,constant fraction,0.2,3,1.559412830915894,1.20529204562863,1.1761840063258346,1.161149822548822,1.2822456865064675,-0.3778367253601145
639,1.0,19.8,375.0,0.5,4.0,36.0,constant fraction,0.3,3,1.559412830846595,1.2052920454046334,1.176184006237585,1.161149822507211,1.3648907114883324,-0.317003593964351
640,1.0,19.8,375.0,0.5,4.0,36.0,constant fraction,0.5,3,1.50531338826898,1.2052920454452933,1.1761840061483158,1.1611498225781682,1.8212770005583605,-0.14348881030798438
641,1.0,19.8,375.0,0.5,4.0,36.0,pe hit time,0.5,1,1.559412831013748,1.2052920455246845,1.1761840062034181,1.1611498226170653,2.0635379754260725,-0.9016444120133923
642,1.0,19.8,375.0,0.5,4.0,36.0,pe hit time,0.5,2,1.5594128310448012,1.2052920455664025,1.1761840062197226,1.1611498225306511,1.7619783303911487,-0.6513595591742364
643,1.0,19.8,375.0,0.5,4.0,36.0,pe hit time,0.5,3,1.5594128308357706,1.2052920456060705,1.1761840061800541,1.1611498225302619,1.367721349661824,-0.576300310622375
644,1.0,19.8,375.0,0.5,4.0,50.0,constant fraction,0.1,3,1.702696412888253,1.3081797330552571,1.3320361025718428,1.2224831560287845,1.5570909094821024,-0.43850285526168276
645,1.0,19.8,375.0,0.5,4.0,50.0,constant fraction,0.2,3,1.7026964129263018,1.3081797329155764,1.3320361024336047,1.2224831560863756,1.2849241301083925,-0.36883532344482567
646,1.0,19.8,375.0,0.5,4.0,50.0,constant fraction,0.3,3,1.702696412900298,1.3081797329567215,1.3136840062692277,1.222483156151251,1.4124438983674192,-0.3264633381745383
647,1.0,19.8,375.0,0.5,4.0,50.0,constant fraction,0.5,3,1.7026964126970345,1.3081797328375804,1.3136840061992208,1.2224831560195701,2.0024295182409193,-0.16610552001668788
648,1.0,19.8,375.0,0.5,4.0,50.0,pe hit time,0.5,1,1.7026964130277087,1.308179732906751,1.3320361024488152,1.222483156059788,2.06285697306426,-0.9010694719745964
649,1.0,19.8,375.0,0.5,4.0,50.0,pe hit time,0.5,2,1.7026964128248507,1.3081797327853528,1.3320361023079819,1.222483156121335,1.7619783303911487,-0.6513595591742364
650,1.0,19.8,375.0,0.5,4.0,50.0,pe hit time,0.5,3,1.7026964130268614,1.3081797327979408,1.3320361023007459,1.222483155998483,1.367721349661824,-0.576300310622375
651,1.0,19.8,375.0,0.5,4.0,66.0,constant fraction,0.1,3,1.7627660049377183,1.3597853690313995,1.5765819098981422,1.3554804963688447,1.5299907651443994,-0.46919985861588204
652,1.0,19.8,375.0,0.5,4.0,66.0,constant fraction,0.2,3,1.7627660049096625,1.3597853687236852,1.5765819097672276,1.3554804963103502,1.3003410417918697,-0.4236146290101541
653,1.0,19.8,375.0,0.5,4.0,66.0,constant fraction,0.3,3,1.762766004877398,1.3597853688825885,1.5765819098592475,1.355480496460919,1.46638477892462,-0.4042344649561847
654,1.0,19.8,375.0,0.5,4.0,66.0,constant fraction,0.5,3,1.7627660049037808,1.3597853688107238,1.5765819097412634,1.3554804963939737,2.237735152465618,-0.4600798148005274
655,1.0,19.8,375.0,0.5,4.0,66.0,pe hit time,0.5,1,1.7627660051703156,1.3597853690436188,1.576581909860154,1.3554804964854756,2.061684145619795,-0.9007708482266384
656,1.0,19.8,375.0,0.5,4.0,66.0,pe hit time,0.5,2,1.762766005167517,1.3597853690652906,1.576581909934258,1.3554804963118712,1.761878351684753,-0.6503029063598167
657,1.0,19.8,375.0,0.5,4.0,66.0,pe hit time,0.5,3,1.7627660051442415,1.359785369035771,1.5765819100501166,1.355480496318365,1.3684058267144585,-0.5756180483898631
658,1.0,19.8,375.0,0.5,4.0,72.0,constant fraction,0.1,3,1.779940254030876,1.4014581795629841,1.6484569099980035,1.4141471628835154,1.5078795990875313,-0.4783375009503889
659,1.0,19.8,375.0,0.5,4.0,72.0,constant fraction,0.2,3,1.7799402538330784,1.4014581797022638,1.6484569097334054,1.4141471629639144,1.302181547776665,-0.44749855343902384
660,1.0,19.8,375.0,0.5,4.0,72.0,constant fraction,0.3,3,1.779940253694571,1.4014581793880618,1.64845690985185,1.4141471629599098,1.5026191312089463,-0.42861558216046935
661,1.0,19.8,375.0,0.5,4.0,72.0,constant fraction,0.5,3,1.7799402537975406,1.352416646312224,1.6484569096314399,1.4141471628337747,2.3418580421447035,-0.6061711393108713
662,1.0,19.8,375.0,0.5,4.0,72.0,pe hit time,0.5,1,1.8459799946992972,1.4014581796301904,1.6484569098258304,1.4141471628468811,2.061684145619795,-0.9007708482266384
663,1.0,19.8,375.0,0.5,4.0,72.0,pe hit time,0.5,2,1.7799402539552667,1.4014581796812122,1.6484569100218003,1.4141471631323397,1.761878351684753,-0.6503029063598167
664,1.0,19.8,375.0,0.5,4.0,72.0,pe hit time,0.5,3,1.779940253803869,1.4014581797337,1.6484569099584168,1.4141471628835154,1.3684058267144585,-0.5756180483898631
665,1.0,19.8,375.0,0.5,4.0,92.0,constant fraction,0.1,3,1.9892635772008145,1.5293397233687116,1.863684006268121,1.531480496507335,1.4053441199978138,-0.4762780494202045
666,1.0,19.8,375.0,0.5,4.0,92.0,constant fraction,0.2,3,1.9892635771177791,1.5293397232475567,1.8636840062026236,1.5314804965583668,1.3343030200857493,-0.5064395359155466
667,1.0,19.8,375.0,0.5,4.0,92.0,constant fraction,0.3,3,1.9172536867860042,1.5293397231510917,1.863684006317142,1.531480496505765,1.622361961039292,-0.5183966966622591
668,1.0,19.8,375.0,0.5,4.0,92.0,constant fraction,0.5,3,1.9172536865952365,1.5293397232291357,1.8636840060945836,1.5314804963623752,2.971021004847082,-0.9989161677840054
669,1.0,19.8,375.0,0.5,4.0,92.0,pe hit time,0.5,1,1.989263576844221,1.5293397232958204,1.86368400631793,1.5314804964809363,2.0623088390508557,-0.8999666647877969
670,1.0,19.8,375.0,0.5,4.0,92.0,pe hit time,0.5,2,1.989263577089266,1.5293397234638941,1.8636840061526052,1.5314804964120092,1.7614375075928823,-0.650437051464772
671,1.0,19.8,375.0,0.5,4.0,92.0,pe hit time,0.5,3,1.9892635770410643,1.5293397231619832,1.8636840061606335,1.531480496507335,1.367915590620452,-0.5762484886884899
672,1.0,19.8,375.0,0.5,6.0,24.0,constant fraction,0.1,3,1.389631676667883,1.0389489637577194,1.0941381986285672,1.0244778367925609,1.5287879994774647,-0.4987362722541387
673,1.0,19.8,375.0,0.5,6.0,24.0,constant fraction,0.2,3,1.3896316767438266,1.0389489637306146,1.0941381987920187,1.0244778367433407,1.2961313690112966,-0.3816603653136313
674,1.0,19.8,375.0,0.5,6.0,24.0,constant fraction,0.3,3,1.389631676563916,1.0389489635754205,1.0941381987182142,1.0244778369523544,1.298818500859025,-0.367160655875488
675,1.0,19.8,375.0,0.5,6.0,24.0,constant fraction,0.5,3,1.344487457955682,1.0389489637493026,1.0941381986772012,1.0244778366890515,1.6507524673995686,-0.23378100374842636
676,1.0,19.8,375.0,0.5,6.0,24.0,pe hit time,0.5,1,1.3896316767828512,1.0389489636698708,1.0941381986285672,1.0244778368234668,1.7987808577652074,-0.7282369954202962
677,1.0,19.8,375.0,0.5,6.0,24.0,pe hit time,0.5,2,1.3896316766647707,1.0389489636966902,1.0941381986285672,1.0244778367925609,1.660770842367135,-0.6629930281868522
678,1.0,19.8,375.0,0.5,6.0,24.0,pe hit time,0.5,3,1.389631676753004,1.038948963662011,1.0941381987068068,1.0244778367367717,1.3777263988406847,-0.5764232175580852
679,1.0,19.8,375.0,0.5,6.0,36.0,constant fraction,0.1,3,1.5168855870887945,1.2052920453789446,1.1351611026286224,1.120813829754949,1.5210402330256594,-0.45160960043976356
680,1.0,19.8,375.0,0.5,6.0,36.0,constant fraction,0.2,3,1.5168855871309144,1.205292045556657,1.1351611023923374,1.1208138298344674,1.3123036379765982,-0.37583116810363953
681,1.0,19.8,375.0,0.5,6.0,36.0,constant fraction,0.3,3,1.5168855870019486,1.205292045417273,1.1351611024244332,1.1208138297223456,1.3650725889479338,-0.3239602672075324
682,1.0,19.8,375.0,0.5,6.0,36.0,constant fraction,0.5,3,1.5168855870274116,1.2052920452447033,1.1351611025387112,1.120813829914112,1.794410805113486,-0.10954604386589176
683,1.0,19.8,375.0,0.5,6.0,36.0,pe hit time,0.5,1,1.516885587016768,1.2052920452527336,1.1351611026286224,1.1208138298981594,1.8019688021813265,-0.7270729518678606
684,1.0,19.8,375.0,0.5,6.0,36.0,pe hit time,0.5,2,1.5168855870071551,1.2052920454348781,1.1351611026286224,1.1208138299045516,1.6645626821375603,-0.6602315706842111
685,1.0,19.8,375.0,0.5,6.0,36.0,pe hit time,0.5,3,1.5168855870887945,1.2052920453747091,1.1351611026785906,1.1208138298351067,1.3818531169203538,-0.5730980925685218
686,1.0,19.8,375.0,0.5,6.0,50.0,constant fraction,0.1,3,1.6310546218287048,1.2168427953177745,1.3136840062700406,1.2014858155524564,1.4881406536265325,-0.4574273958590667
687,1.0,19.8,375.0,0.5,6.0,50.0,constant fraction,0.2,3,1.6310546220268407,1.205292045590933,1.3136840063288746,1.201485815423417,1.3098775868349772,-0.38746561231950544
688,1.0,19.8,375.0,0.5,6.0,50.0,constant fraction,0.3,3,1.6310546218536284,1.2052920456620801,1.3136840061594521,1.201485815595093,1.3998178960656402,-0.3560172849523252
689,1.0,19.8,375.0,0.5,6.0,50.0,constant fraction,0.5,3,1.631054622029602,1.2052920457181977,1.3136840063009037,1.2014858156326436,1.9398389667273785,-0.17928421457061533
690,1.0,19.8,375.0,0.5,6.0,50.0,pe hit time,0.5,1,1.6310546222169502,1.2168427951713483,1.3136840063373683,1.2014858154731027,1.8026129137442672,-0.7274018641654244
691,1.0,19.8,375.0,0.5,6.0,50.0,pe hit time,0.5,2,1.6310546219878457,1.2168427952327134,1.3136840063373683,1.2014858155406525,1.6651183296885534,-0.6602389978675042
692,1.0,19.8,375.0,0.5,6.0,50.0,pe hit time,0.5,3,1.6310546222101194,1.254333578949327,1.313684006183596,1.2014858154896215,1.382061176441207,-0.5734250026464639
693,1.0,19.8,375.0,0.5,6.0,66.0,constant fraction,0.1,3,1.7112835371215123,1.3033751126384783,1.528911102486924,1.3044778368681536,1.4731088341626541,-0.47684234757841726
694,1.0,19.8,375.0,0.5,6.0,66.0,constant fraction,0.2,3,1.7112835372555895,1.303375112256895,1.5289111025443023,1.3044778369905357,1.3220591242173603,-0.452539022030495
695,1.0,19.8,375.0,0.5,6.0,66.0,constant fraction,0.3,3,1.648228870844054,1.3033751124898627,1.5289111023934303,1.3044778369008647,1.4612585981044437,-0.4269381394500282
696,1.0,19.8,375.0,0.5,6.0,66.0,constant fraction,0.5,3,1.6482288706615753,1.254333579100375,1.5289111023684263,1.304477837013572,2.2160326381526416,-0.4525691158816055
697,1.0,19.8,375.0,0.5,6.0,66.0,pe hit time,0.5,1,1.7112835372153654,1.303375112626927,1.5289111025524413,1.3044778369665238,1.8026129137442672,-0.7274018641654244
698,1.0,19.8,375.0,0.5,6.0,66.0,pe hit time,0.5,2,1.7112835372165376,1.3033751125899562,1.5289111025524413,1.3044778369857237,1.6640371954156434,-0.6590182299563155
699,1.0,19.8,375.0,0.5,6.0,66.0,pe hit time,0.5,3,1.711283537349673,1.303375112615139,1.5289111024897022,1.304477836968849,1.3822547078230984,-0.5733745285614513
700,1.0,19.8,375.0,0.5,6.0,72.0,constant fraction,0.1,3,1.774338203940076,1.3524166461055014,1.5945361024310691,1.3554804965497593,1.4628615604893462,-0.4871308623166208
701,1.0,19.8,375.0,0.5,6.0,72.0,constant fraction,0.2,3,1.711283537395099,1.3524166461137963,1.5945361026003353,1.3554804964932987,1.323916964293216,-0.46631277326027626
702,1.0,19.8,375.0,0.5,6.0,72.0,constant fraction,0.3,3,1.7112835373524364,1.3524166460325788,1.5945361024439808,1.3554804963770613,1.493583828197546,-0.44513315744387455
703,1.0,19.8,375.0,0.5,6.0,72.0,constant fraction,0.5,3,1.711283537513722,1.3524166462388867,1.5945361024602454,1.3554804965615015,2.3276668213406904,-0.533751683524316
704,1.0,19.8,375.0,0.5,6.0,72.0,pe hit time,0.5,1,1.7743382039924023,1.3524166461158829,1.5945361025383287,1.3554804964714375,1.8026129137442672,-0.7274018641654244
705,1.0,19.8,375.0,0.5,6.0,72.0,pe hit time,0.5,2,1.774338203895721,1.3524166461317089,1.5945361025383287,1.355480496348639,1.6640371954156434,-0.6590182299563155
706,1.0,19.8,375.0,0.5,6.0,72.0,pe hit time,0.5,3,1.7743382038889077,1.352416646120963,1.5945361024155147,1.3554804965361151,1.3822547078230984,-0.5733745285614513
707,1.0,19.8,375.0,0.5,6.0,92.0,constant fraction,0.1,3,1.9892635769541929,1.5293397234106905,1.7832298135810154,1.4678164893683936,1.4006609783462374,-0.44726063776462754
708,1.0,19.8,375.0,0.5,6.0,92.0,constant fraction,0.2,3,1.9892635771715699,1.5293397232102415,1.783229813335836,1.4678164891553158,1.342481764313984,-0.4369835700668031
709,1.0,19.8,375.0,0.5,6.0,92.0,constant fraction,0.3,3,1.917253686959785,1.5293397231868764,1.7832298135074534,1.4678164892785373,1.6046027592746819,-0.3927165561777416
710,1.0,19.8,375.0,0.5,6.0,92.0,constant fraction,0.5,3,1.9172536868643433,1.529339723241325,1.7203319101099208,1.4678164894229202,2.7282686515666525,-0.5873499934279927
711,1.0,19.8,375.0,0.5,6.0,92.0,pe hit time,0.5,1,1.9892635772583325,1.5293397231318726,1.7832298137167166,1.4678164894298211,1.8028067542877348,-0.7271568534987881
712,1.0,19.8,375.0,0.5,6.0,92.0,pe hit time,0.5,2,1.9892635768809153,1.529339723095567,1.7832298137167166,1.4678164894187082,1.6641629942140401,-0.6592797648345459
713,1.0,19.8,375.0,0.5,6.0,92.0,pe hit time,0.5,3,1.9892635770534433,1.5293397234032338,1.7832298135023659,1.4678164893683936,1.3822547078230984,-0.5733745285614513
714,1.0,19.8,375.0,0.5,8.0,24.0,constant fraction,0.1,3,1.344487457955682,1.0001638404536735,1.0531152950633365,1.024477836818683,1.4923869927650883,-0.4366752290027726
715,1.0,19.8,375.0,0.5,8.0,24.0,constant fraction,0.2,3,1.3444874578192711,1.0001638404837103,1.0695361022506973,1.024477836795136,1.3021083126951383,-0.37731606302780357
716,1.0,19.8,375.0,0.5,8.0,24.0,constant fraction,0.3,3,1.3444874580351924,1.0001638404926203,1.0695361024716954,1.0244778367192786,1.3265330672377729,-0.3738326241721145
717,1.0,19.8,375.0,0.5,8.0,24.0,constant fraction,0.5,3,1.344487457886696,1.0001638404593824,1.0531152949776856,1.0244778367549046,1.6332983642485894,-0.2320625348746767
718,1.0,19.8,375.0,0.5,8.0,24.0,pe hit time,0.5,1,1.3896316765643077,1.0389489635949603,1.0531152950633365,1.0244778368226086,1.6894389027269328,-0.643441768989904
